Date,Title,Full Text,Sentiment,Account Type,Author,Full Name,Gender,Hashtags,Impact,Impressions,Mentioned Authors,Tags,Total Monthly Visitors,Twitter Author ID,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
2022-05-20 03:10:19.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,BwOmoigwa,BwOmoigwa (Omoigwa Bw'Abanyando),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,949,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,998424032084156416,949,2740,17866,76
2022-05-20 03:05:27.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,KE100V_KE100V,KE100V_KE100V (KenyanAHundredVision),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,86,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,911243052353716224,86,55,7242,0
2022-05-20 02:56:20.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,festus_kenga,festus_kenga (Feisal Kesh),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,758,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,2730412739,758,4663,9192,0
2022-05-20 02:53:55.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,Edwardkertz,Edwardkertz (Edward),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,197,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1385644512400363520,197,453,8442,0
2022-05-20 02:41:20.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,RuttoHon,RuttoHon (Hon Felix Rutto (Hustler Mdogo)),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,18,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1526939113181663232,18,163,15,0
2022-05-20 02:35:16.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,MakokhaDr,MakokhaDr (Informer..),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,1305,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1044883577798893568,1305,5000,70380,512
2022-05-20 02:25:31.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,NoelRotich,NoelRotich (Noel Rotich🇰🇪),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,1147,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1249246260,1147,2221,27761,329
2022-05-20 01:34:07.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,Mwaistanley2,Mwaistanley2 (Mwai Stanley),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,653,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,953297736924884992,653,1027,13120,0
2022-05-20 00:57:35.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,maryatieno2011,maryatieno2011 (Nyar Mumbo),unknown,"#hustlernation, #mamambogamoment",0.0,407,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,1889919132,407,357,3884,0
2022-05-20 00:19:16.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,Hon_kindiki,Hon_kindiki (Hustlernation🇰🇪),unknown,"#hustlernation, #mamambogamoment",24.3,5510,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,1563813548,5510,3762,6655,3280
2022-05-20 00:10:18.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,MrBiwott,MrBiwott (F.Biwott.),unknown,"#hustlernation, #mamambogamoment",0.9,1793,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,953279038138781696,1793,300,108754,1002
2022-05-20 00:07:09.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,kgitonga67,kgitonga67 (Miraa(Khat) enthusiast!),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,1392,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,2397320446,1392,4205,2605,607
2022-05-19 23:52:14.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,Ericmwa,Ericmwa (Kyalo wa Mwangangi),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,356,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1969017410,356,1412,5688,0
2022-05-19 23:51:08.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,Ericmwa,Ericmwa (Kyalo wa Mwangangi),unknown,"#hustlernation, #mamambogamoment",0.0,356,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,1969017410,356,1412,5687,0
2022-05-19 23:38:54.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,JohnWil50304360,JohnWil50304360 (John William),male,"#hustlernation, #mamambogamoment",0.0,158,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,1110483536161792000,158,271,3441,0
2022-05-19 23:26:24.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,nderitu_kevyn,nderitu_kevyn (🔴Kevynn🔴),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,656,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,921862233960927232,656,518,10813,0
2022-05-19 23:14:42.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,David___Mbugua,David___Mbugua (David Mbugua),male,"#hustlernation, #mamambogamoment",0.0,936,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,1262257822886252544,936,255,76076,58
2022-05-19 23:10:48.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,PhinyNamu,PhinyNamu (phiny namu),unknown,"#hustlernation, #mamambogamoment, #newsgang",38.1,18352,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,2405604923,18352,18478,10975,7044
2022-05-19 23:09:20.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,WillyKpsony,WillyKpsony (Willy Kipsony),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,1661,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,2148527212,1661,1839,25380,879
2022-05-19 22:53:34.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,MaithaKarisa,MaithaKarisa (Chifu Maitha Karisa),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,1016,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,452242832,1016,852,72698,165
2022-05-19 22:38:06.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,Sanjotz,Sanjotz (Njoroge Thuo),unknown,"#hustlernation, #mamambogamoment",0.0,641,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,889131275994492928,641,949,4518,0
2022-05-19 22:33:08.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,JWangto,JWangto (Babaké LC),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,1005,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1265283920062447616,1005,5002,714,151
2022-05-19 22:25:54.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,wagurasam,wagurasam (Sam),male,"#hustlernation, #mamambogamoment, #newsgang",37.9,17707,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,2290316231,17707,16129,31138,6906
2022-05-19 22:22:47.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,TSetanei,TSetanei (Setanei),unknown,"#hustlernation, #mamambogamoment, #newsgang",2.5,2059,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1091292192,2059,4999,13410,1234
2022-05-19 22:18:24.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,Rotichk2,Rotichk2 (Rotichk_254),unknown,"#hustlernation, #mamambogamoment, #newsgang",0.0,440,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1055595997164900352,440,611,4112,0
2022-05-19 22:10:24.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,Mwikiah,Mwikiah (Kinyua Mwito 🇰🇪),unknown,"#hustlernation, #mamambogamoment",0.0,1036,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,4145432705,1036,741,10653,191
2022-05-19 22:08:26.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,LawrenceKibet,LawrenceKibet (Lawrence Kibet),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,274,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,372410397,274,834,2658,0
2022-05-19 22:02:17.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,mugojay895,mugojay895 (Jay.M Smith Rowe),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,1036,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,729631037542780928,1036,670,3778,191
2022-05-19 21:56:58.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,MiqChelsea,MiqChelsea (Mike Michael),male,"#hustlernation, #mamambogamoment",7.0,3358,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,1153572062620999680,3358,4967,8641,2158
2022-05-19 21:55:23.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,sue_perlita,sue_perlita (Suzie Perlita Mwende),female,"#hustlernation, #mamambogamoment",5.6,2794,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,1907010864,2794,950,3832,1791
2022-05-19 21:52:23.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,ondu_peter,ondu_peter (Wang'ondu Jnr.),unknown,"#hustlernation, #mamambogamoment",0.0,1214,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,801334893196275712,1214,2205,33977,409
2022-05-19 21:51:23.000,"Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,OleItumbi,"OleItumbi (Dennis Itumbi, HSC)",male,"#hustlernation, #mamambogamoment",95.3,2171977,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,68382599,1639420,8255,57548,526443
2022-05-19 21:40:10.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,peterMwita3,peterMwita3 (DISCIPLE 🇰🇪),unknown,"#hustlernation, #mamambogamoment, #newsgang",3.1,2164,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,2517581567,2164,4991,27447,1321
2022-05-19 21:26:59.000,"RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya","RT @OleItumbi The August 9, poll is a contest between DP @WilliamsRuto and @RailaOdinga. It is a contest between a focus on Constitutional changes & empowering #HustlerNation and delivering a #MamaMbogaMoment. All other factors are just to pass time in TV shows like #NewsGang @citizentvkenya",neutral,individual,madense,madense (Ross),male,"#hustlernation, #mamambogamoment, #newsgang",0.0,1649,"['@williamsruto', '@railaodinga', '@citizentvkenya']",#MamaMbogaMoment,1414667000,1668169393,1649,1722,11166,868
